,precio_m2,superficie_total,categoria,dormitorios,baños,cocheras,colonia,alcaldia,lat,lng
1717,1346.1538461538462,2600.0,departamento,5.0,8.0,12.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.322734347267044,-99.21599393914794
1718,48611.11111111111,504.0,departamento,3.0,4.0,5.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3205752,-99.2092897
1719,33333.333333333336,1050.0,departamento,3.0,5.0,6.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3221926,-99.1962356
1720,23969.319271332693,1043.0,departamento,5.0,4.0,7.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.311859,-99.2036909
1721,44375.0,80.0,departamento,2.0,2.0,2.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3181295,-99.2208673
1722,57424.01021711367,783.0,departamento,4.0,4.0,3.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3096886061,-99.2051830814
1723,29642.502482621647,1007.0,departamento,4.0,4.0,17.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3230287,-99.2155615
1724,43829.78723404255,235.0,departamento,3.0,4.0,3.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3079557,-99.21471
1725,39175.257731958765,970.0,departamento,4.0,6.0,6.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3271256,-99.1958925
1726,55333.26666666667,150.0,departamento,3.0,2.0,2.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3079557,-99.21471
1727,38760.11218568665,1551.0,departamento,6.0,5.0,3.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3119157,-99.2068922
1728,26315.78947368421,950.0,departamento,3.0,3.0,5.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3205752,-99.2092897
1729,22493.224932249323,1107.0,departamento,4.0,5.0,3.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3206033,-99.2099896
1730,57184.75073313783,682.0,departamento,4.0,4.0,6.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3113815,-99.2172745
1731,27645.502645502645,756.0,departamento,4.0,3.0,6.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3098833,-99.2120553
1732,38760.11218568665,1551.0,departamento,6.0,5.0,3.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3119157,-99.2068922
1733,32966.666666666664,150.0,departamento,3.0,2.0,3.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3188184,-99.2207976
1734,43926.05633802817,1136.0,departamento,4.0,4.0,14.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3076538,-99.2068124
1735,59451.21951219512,328.0,departamento,3.0,5.0,3.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3258825,-99.2012055
1736,48611.11111111111,504.0,departamento,3.0,4.0,5.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3205752,-99.2092897
1737,49606.29921259842,127.0,departamento,3.0,3.0,2.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3250896,-99.2143034
1738,44375.0,80.0,departamento,2.0,2.0,2.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3181295,-99.2208673
1739,26165.347405452947,1137.0,departamento,3.0,5.0,8.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3197929,-99.2018225
1740,39728.68217054264,1032.0,departamento,6.0,6.0,8.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3202054,-99.2014767
1741,35300.0,1500.0,departamento,4.0,5.0,12.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3130671,-99.2148141
1742,43926.05633802817,1136.0,departamento,4.0,4.0,14.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3076538,-99.2068124
1743,59451.21951219512,328.0,departamento,3.0,5.0,3.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3258825,-99.2012055
1744,44303.79746835443,790.0,departamento,4.0,4.0,5.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3206033,-99.2099896
1745,53571.42857142857,196.0,departamento,2.0,2.0,3.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.307777,-99.2146983
1746,1780.0,5000.0,departamento,2.0,2.0,2.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.307777,-99.2146983
1747,38166.66666666666,600.0,departamento,3.0,4.0,6.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3234883,-99.2166123
1748,35300.0,1500.0,departamento,4.0,5.0,12.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3130671,-99.2148141
1749,35800.0,750.0,departamento,4.0,5.0,5.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.32695,-99.1952684
1750,1660.0,5000.0,departamento,3.0,2.0,2.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.307777,-99.2146983
1751,57184.75073313783,682.0,departamento,4.0,4.0,6.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3113815,-99.2172745
1752,22222.222222222223,180.0,departamento,3.0,2.0,2.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3321712,-99.2061074
1753,33779.72465581977,799.0,departamento,3.0,3.0,6.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3214185,-99.2108031
1754,42500.0,820.0,departamento,3.0,4.0,7.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3272093,-99.1952636
1755,30000.0,2000.0,departamento,4.0,4.0,6.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3205752,-99.2092897
1756,53638.81401617251,742.0,departamento,5.0,8.0,4.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3206033,-99.2099896
1757,38760.11218568665,1551.0,departamento,6.0,5.0,3.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3119157,-99.2068922
1758,42814.37125748503,1670.0,departamento,4.0,4.0,6.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3147522,-99.2106716
1759,29642.502482621647,1007.0,departamento,4.0,4.0,17.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3230287,-99.2155615
1760,38793.10344827586,116.0,departamento,3.0,2.0,2.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3188184,-99.2207976
1761,1400.0,5000.0,departamento,3.0,3.0,2.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.307777,-99.2146983
1762,49606.29921259842,127.0,departamento,3.0,3.0,2.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3250896,-99.2143034
1763,1346.1538461538462,2600.0,departamento,5.0,8.0,12.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.322734347267044,-99.21599393914794
1764,23200.0,1000.0,departamento,5.0,6.0,12.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3248462,-99.2107152
1765,47052.15419501134,882.0,departamento,4.0,5.0,5.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3225451,-99.2061966
1766,1420.0,5000.0,departamento,3.0,2.0,2.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3250902,-99.2143026
1767,37646.07679465776,1198.0,casa,3.0,7.0,16.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.32237,-99.20628
1768,32356.53235653236,819.0,casa,4.0,4.0,3.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.32237,-99.20628
1769,48611.11111111111,504.0,casa,3.0,3.0,0.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3151124,-99.2166263
1770,32939.18918918919,592.0,casa,3.0,3.5,5.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.32237,-99.20628
1771,58436.213991769546,1215.0,casa,3.0,6.0,11.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3161219,-99.215989
1772,55000.0,1000.0,casa,4.0,5.0,4.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.32237,-99.20628
1773,63529.41176470588,425.0,casa,3.0,3.0,4.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.32237,-99.20628
1774,38080.357142857145,672.0,casa,3.0,3.0,0.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3152591,-99.1999755
1775,38080.357142857145,672.0,casa,3.0,3.0,0.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3152591,-99.1999755
1776,52640.84507042253,1136.0,casa,4.0,7.0,14.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.32237,-99.20628
1777,38655.46218487395,595.0,casa,3.0,3.0,3.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.32237,-99.20628
1778,4013.761467889908,872.0,casa,8.0,5.0,4.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.32237,-99.20628
1779,4013.761467889908,872.0,casa,8.0,5.0,4.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.32237,-99.20628
1780,36268.84422110553,796.0,casa,3.0,4.5,8.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.31784,-99.20254
1781,22935.77981651376,1199.0,casa,3.0,4.0,6.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.32237,-99.20628
1782,43678.16091954023,870.0,casa,3.0,3.0,2.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.32237,-99.20628
1783,30000.0,2000.0,casa,4.0,5.0,12.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3219518,-99.2165457
1784,36363.63636363636,1100.0,casa,3.0,3.0,6.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.31137,-99.20661
1785,32534.246575342466,584.0,casa,4.0,4.0,4.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3210268,-99.2018188
1786,35754.824063564134,881.0,casa,3.0,3.0,5.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3233024,-99.2057962
1787,28225.8064516129,868.0,casa,3.0,3.5,6.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.31784,-99.20254
1788,41044.77611940299,1340.0,casa,10.0,6.0,26.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3189582,-99.2020111
1789,33617.929562433295,1874.0,casa,5.0,5.0,9.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3181795,-99.2139518
1790,54945.054945054944,728.0,casa,3.0,3.0,5.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3123678,-99.2030358
1791,34583.333333333336,720.0,casa,4.0,4.0,5.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.325791,-99.2096174
1792,26165.347405452947,1137.0,casa,3.0,5.0,8.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.32237,-99.20628
1793,37333.333333333336,750.0,casa,3.0,4.0,4.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.32237,-99.20628
1794,28368.79432624113,846.0,casa,4.0,3.0,4.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.32099,-99.19891
1795,43200.0,625.0,casa,4.0,4.0,0.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.32237,-99.20628
1796,32266.666666666668,750.0,casa,5.0,5.0,3.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.32695,-99.1952684
1797,23404.25531914893,1316.0,casa,4.0,4.0,6.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.313742,-99.2160299
1798,54945.054945054944,728.0,casa,6.0,3.0,3.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3123678,-99.2030358
1799,48446.601941747576,515.0,casa,3.0,6.0,8.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.32237,-99.20628
1800,54945.054945054944,728.0,casa,6.0,3.0,3.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3123678,-99.2030358
1801,36561.47986942329,919.0,casa,4.0,7.0,6.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3139783853,-99.2127227783
1802,45372.05081669692,551.0,casa,4.0,4.0,4.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3285809,-99.2088786
1803,45372.05081669692,551.0,casa,4.0,4.0,4.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3285809,-99.2088786
1804,54945.054945054944,728.0,casa,6.0,3.0,3.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3123678,-99.2030358
1805,44798.785117691725,1317.0,casa,3.0,2.0,10.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3152867,-99.2150925
1806,20979.020979020977,1573.0,casa,3.0,4.0,0.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.32237,-99.20628
1807,18834.39943141436,1407.0,casa,4.0,5.0,4.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.32237,-99.20628
1808,23763.307984790878,1052.0,casa,4.0,6.0,12.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3130702,-99.2120326
1809,33333.333333333336,1050.0,casa,3.0,5.0,0.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3221926,-99.1962356
1810,40740.74074074074,810.0,casa,3.0,5.0,6.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3326291,-99.1981707
1811,24285.714285714286,1050.0,casa,5.0,5.0,11.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.31307,-99.212032
1812,,0.0,casa,3.0,3.0,5.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.32237,-99.20628
1813,57971.01449275362,690.0,casa,5.0,5.0,8.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.320603,-99.209989
1814,35953.23741007194,278.0,casa,2.0,3.0,3.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3223956,-99.2139902
1815,42500.0,820.0,casa,3.0,4.0,6.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3281705,-99.1953652
1816,58628.3185840708,452.0,casa,3.0,4.0,6.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.31668,-99.1992
1817,21951.219512195123,1025.0,casa,2.0,2.0,6.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.32237,-99.20628
1818,43750.0,800.0,casa,3.0,3.0,6.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.32237,-99.20628
1819,26666.666666666668,1050.0,casa,3.0,3.0,4.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3206033,-99.2099896
1820,22771.317829457363,1032.0,casa,9.0,8.0,22.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3173647,-99.2158893
1821,27027.027027027027,777.0,casa,5.0,3.0,10.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.325223,-99.1995867
1822,6203.210670314637,731.0,casa,5.0,2.5,4.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.32237,-99.20628
1823,38181.81818181818,825.0,casa,3.0,3.0,6.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3179848,-99.2072775
1824,52666.66666666666,750.0,casa,5.0,8.0,4.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.32095,-99.20457
1825,30927.835051546397,970.0,casa,4.0,4.0,10.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.320603,-99.209989
1826,26666.666666666668,1050.0,casa,3.0,3.0,4.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3206033,-99.2099896
1827,4552.083333333333,1920.0,casa,4.0,4.0,5.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.32258,-99.21599
1828,61224.489795918365,441.0,casa,4.0,4.0,0.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3226945,-99.2120026
1829,52486.187845303866,724.0,casa,5.0,5.0,4.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.312367,-99.203035
1830,26744.18604651163,860.0,casa,3.0,3.0,3.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3111398,-99.2055362
1831,48611.11111111111,504.0,casa,3.0,3.0,5.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3205752,-99.2092897
1832,23208.879919273462,991.0,casa,3.0,3.0,4.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3327604,-99.1983204
1833,35919.54022988506,696.0,casa,4.0,4.0,10.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3225451,-99.2061966
1834,65295.16994633274,559.0,casa,4.0,4.0,6.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3264184,-99.2057423
1835,34712.950600801065,749.0,casa,4.0,4.0,5.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3292578,-99.2005056
1836,31111.11111111111,900.0,casa,4.0,4.0,8.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3178248,-99.2050889
1837,33259.84251968504,889.0,casa,4.0,4.0,4.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.32139,-99.21424
1838,26813.880126182965,951.0,casa,3.0,3.0,5.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3205779,-99.2160434
1839,41136.87359760658,1337.0,casa,,9.0,30.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3118657,-99.2089924
1840,38888.88888888889,900.0,casa,3.0,4.0,5.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3231334,-99.2077773
1841,45226.13065326633,995.0,casa,3.0,3.0,6.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3210371,-99.2167854
1842,27038.043478260868,736.0,casa,4.0,4.0,2.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3312878,-99.2003092
1843,64908.72210953347,493.0,casa,3.0,3.0,4.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.325075,-99.2088939
1844,44070.51282051282,624.0,casa,3.0,3.0,0.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3191044,-99.2114262
1845,23545.454545454544,1100.0,casa,3.0,3.0,12.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.332715,-99.1988072
1846,38372.09302325582,946.0,casa,0.0,10.5,12.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.32237,-99.20628
1847,59055.11811023622,762.0,casa,4.0,5.0,6.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.32237,-99.20628
1848,42936.28808864266,722.0,casa,4.0,3.0,4.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.325425,-99.206325
1849,57184.75073313783,682.0,casa,4.0,4.0,6.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3113815,-99.2172745
1850,22272.21597300337,889.0,casa,8.0,7.0,5.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.307963,-99.2064781
1851,31466.666666666668,750.0,casa,3.0,2.0,5.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3276089,-99.2048888
1852,22272.21597300337,889.0,casa,8.0,7.0,5.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.307963,-99.2064781
1853,4707.029947916667,768.0,casa,5.0,4.0,4.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.32237,-99.20628
1854,32231.852654387865,923.0,casa,4.0,4.0,6.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3221978,-99.1954089
1855,28339.69465648855,1048.0,casa,4.0,4.0,12.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3230212,-99.2155566
1856,27906.97674418605,860.0,casa,4.0,4.0,4.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3209651,-99.1988843
1857,23706.896551724138,1160.0,casa,5.0,5.0,5.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.317767,-99.1992961
1858,35919.54022988506,696.0,casa,4.0,4.0,10.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3244772597,-99.204172357
1859,37500.0,584.0,casa,3.0,3.0,4.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3260145,-99.2059361
1860,52941.17647058824,850.0,casa,3.0,3.0,6.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3203332,-99.2125574
1861,21951.219512195123,1025.0,casa,2.0,2.0,6.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3248542,-99.2071542
1862,25236.59305993691,1268.0,casa,3.0,5.0,9.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3176814,-99.2138887
1863,36340.85213032582,798.0,casa,6.0,5.0,6.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3232707,-99.2150407
1864,39645.77656675749,734.0,casa,4.0,3.0,2.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3130702,-99.2120326
1865,17059.66386554622,952.0,casa,5.0,5.0,4.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3248462,-99.2107152
1866,41823.89937106918,954.0,casa,5.0,10.0,10.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3126114,-99.2147858
1867,27734.17059131345,1911.0,casa,5.0,5.0,8.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3179692,-99.2045152
1868,23567.2,1250.0,casa,6.0,6.0,10.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3249315,-99.1987799
1869,47845.80498866213,441.0,casa,3.0,3.0,3.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3226945,-99.2120026
1870,23968.784838350057,897.0,casa,3.0,3.0,6.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3294194,-99.1951279
1871,,0.0,casa,3.0,3.0,2.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3181557,-99.220715
1872,87179.48717948717,390.0,casa,3.0,6.0,9.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3190854,-99.215081
1873,45054.945054945056,455.0,casa,4.0,3.0,5.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3131342,-99.2059066
1874,27565.98240469208,682.0,casa,6.0,5.0,4.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.31129,-99.21726
1875,23333.33333333333,1200.0,casa,4.0,5.0,8.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3105186,-99.2047053
1876,35555.555555555555,900.0,casa,4.0,6.0,8.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3178248,-99.2050889
1877,31315.240083507302,958.0,casa,3.0,4.0,6.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3154902,-99.2097266
1878,35919.54022988506,696.0,casa,4.0,4.0,10.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.32237,-99.20628
1879,34906.58800393314,1017.0,casa,3.0,3.0,6.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.311691,-99.216839
1880,30927.835051546397,970.0,casa,4.0,4.0,10.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.330124,-99.201806
1881,39250.669045495095,1121.0,casa,4.0,4.0,10.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3206033,-99.2099896
1882,89473.68421052632,380.0,casa,3.0,5.0,9.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3190854,-99.215081
1883,8524.4375,800.0,casa,5.0,5.0,5.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.32237,-99.20628
1884,21000.0,1000.0,casa,3.0,3.0,6.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3220301,-99.1963595
1885,35800.0,750.0,casa,4.0,4.0,5.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3266304,-99.1953269
1886,9511.627906976744,860.0,casa,3.0,3.0,6.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.33198,-99.20256
1887,42842.857142857145,700.0,casa,6.0,7.0,3.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.32304,-99.20049
1888,39175.257731958765,970.0,casa,4.0,6.0,0.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3271256,-99.1958925
1889,23148.14814814815,864.0,casa,5.0,5.0,5.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3151124,-99.2166263
1890,38527.39726027397,584.0,casa,4.0,4.0,6.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3210268,-99.2018188
1891,17411.764705882353,850.0,casa,4.0,3.0,3.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.32237,-99.20628
1892,34790.12105263158,190.0,casa,3.0,2.0,1.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.32237,-99.20628
1893,18019.680196801968,813.0,casa,5.0,5.0,4.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.31897,-99.20851
1894,47320.41049030787,877.0,casa,4.0,6.0,5.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3135275,-99.2162356
1895,33849.129593810445,1034.0,casa,3.0,2.0,4.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3197161,-99.2083996
1896,50000.0,1200.0,casa,3.0,5.0,10.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3210268,-99.2018188
1897,13468.013468013469,594.0,casa,3.0,3.0,3.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3112741,-99.2169702
1898,31111.11111111111,450.0,casa,4.0,3.0,2.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.32237,-99.20628
1899,25498.575498575497,1053.0,casa,4.0,4.0,0.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.32695,-99.1952684
1900,42968.75,384.0,casa,3.0,3.5,4.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.32237,-99.20628
1901,42968.75,384.0,casa,3.0,3.5,4.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.32237,-99.20628
1902,46077.210460772105,803.0,casa,4.0,4.0,0.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3206033,-99.2099896
1903,24454.14847161572,1145.0,casa,4.0,4.0,10.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.32237,-99.20628
1904,23413.11134235172,1922.0,casa,7.0,7.0,10.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3234795,-99.2054303
1905,33259.84251968504,889.0,casa,4.0,4.0,4.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.32139,-99.21424
1906,30555.555555555555,900.0,casa,4.0,4.0,8.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.32095,-99.20457
1907,23809.52380952381,1176.0,casa,3.0,2.0,9.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.32237,-99.20628
1908,67658.73015873016,1008.0,casa,5.0,5.0,7.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.32237,-99.20628
1909,33779.72465581977,799.0,casa,3.0,3.0,6.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3214185,-99.2108031
1910,63291.13924050633,869.0,casa,4.0,4.0,9.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3191347,-99.2004367
1911,20952.380952380958,1050.0,casa,4.0,4.0,4.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.32237,-99.20628
1912,1886.5397775876816,1169.0,casa,5.0,5.0,5.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.322013,-99.203167
1913,38853.50318471337,785.0,casa,3.0,3.0,2.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3204701,-99.1969748
1914,33222.47191011236,890.0,casa,5.0,5.0,4.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.32139,-99.21424
1915,28571.42857142857,875.0,casa,4.0,4.0,8.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3314083,-99.2018191
1916,46888.88888888889,450.0,casa,3.0,3.0,4.0,JARDINES DEL PEDREGAL,ALVARO OBREGON,19.3185947,-99.2081051
